GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US530330106001,530330106001,"Block Group 1, Census Tract 106, King County, Washington",672,85,0,12,0,12,50,46,21,31,33,38,0,12,14,23,52,48,71,83,30,34,53,53,13,20,51,46,59,49,85,52,140,64
1500000US530330106002,530330106002,"Block Group 2, Census Tract 106, King County, Washington",589,99,0,12,0,12,0,12,0,12,14,23,16,26,57,68,18,30,0,12,67,63,28,31,120,83,144,78,17,27,46,43,62,50
1500000US530330106003,530330106003,"Block Group 3, Census Tract 106, King County, Washington",794,124,49,76,20,33,74,87,14,21,16,26,0,12,0,12,17,27,36,39,47,43,117,68,87,56,97,54,83,62,42,40,95,59
1500000US530330106004,530330106004,"Block Group 4, Census Tract 106, King County, Washington",567,108,0,12,0,12,0,12,16,26,32,49,15,24,16,27,0,12,47,72,29,31,143,105,72,53,49,46,48,44,44,38,56,63
1500000US530330106005,530330106005,"Block Group 5, Census Tract 106, King County, Washington",693,83,32,36,0,12,20,32,16,26,11,20,17,26,29,33,11,18,21,32,0,12,88,55,55,51,125,73,53,49,98,56,117,72
1500000US530330106006,530330106006,"Block Group 6, Census Tract 106, King County, Washington",429,64,16,28,0,12,0,12,13,22,14,21,0,12,0,12,21,32,0,12,34,40,62,55,51,47,52,47,62,47,30,36,74,52
1500000US530330107011,530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",881,101,70,53,76,60,41,48,37,32,18,21,69,57,0,12,71,51,7,12,80,50,76,54,145,70,87,54,39,28,18,20,47,39
1500000US530330107012,530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",597,99,44,51,34,40,38,50,36,51,8,11,29,36,0,12,42,47,6,11,9,14,79,50,50,34,67,30,38,26,36,30,81,53
1500000US530330107021,530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",482,87,0,12,8,12,24,35,17,27,19,31,0,12,10,18,15,13,0,12,83,79,24,28,38,26,83,52,36,28,79,46,46,29
1500000US530330107022,530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",506,88,108,79,115,82,44,51,14,17,11,18,44,37,25,25,37,41,8,13,0,12,13,29,2,8,26,27,17,26,35,25,7,10
1500000US530330107023,530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",559,120,43,24,67,81,9,13,72,64,16,19,42,57,30,28,54,59,72,50,15,26,7,13,63,38,14,20,7,11,23,28,25,29
1500000US530330108001,530330108001,"Block Group 1, Census Tract 108, King County, Washington",582,97,34,35,38,41,56,40,8,14,9,14,33,39,34,26,19,19,22,23,13,18,18,21,41,33,67,48,84,70,77,62,29,32
1500000US530330108002,530330108002,"Block Group 2, Census Tract 108, King County, Washington",490,93,6,9,20,23,28,22,0,12,24,19,15,15,18,19,24,27,35,39,5,9,33,36,83,36,94,63,0,12,49,52,56,46
1500000US530330108003,530330108003,"Block Group 3, Census Tract 108, King County, Washington",789,102,37,36,44,48,22,21,0,12,0,12,22,21,0,12,21,23,18,18,10,17,132,78,139,63,110,47,114,66,69,49,51,39
1500000US530330109001,530330109001,"Block Group 1, Census Tract 109, King County, Washington",368,49,35,30,11,12,9,10,18,18,12,13,40,31,24,26,15,16,8,11,12,13,85,45,32,23,15,16,22,15,24,20,6,8
1500000US530330109002,530330109002,"Block Group 2, Census Tract 109, King County, Washington",252,50,8,11,9,12,47,37,26,23,7,12,0,12,0,12,0,12,9,10,25,20,22,19,20,15,54,39,19,18,0,12,6,9
1500000US530330110011,530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",416,77,48,29,18,20,10,16,21,28,0,12,37,50,0,12,6,9,39,40,14,11,66,58,50,37,24,28,6,9,45,33,32,23
1500000US530330110012,530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",536,97,129,78,127,73,87,64,36,33,9,14,49,57,0,12,31,39,0,12,0,12,22,24,10,16,23,26,13,20,0,12,0,12
1500000US530330110013,530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",714,110,152,83,74,56,49,48,93,70,34,41,42,50,14,15,7,12,0,12,55,46,11,16,38,31,41,31,32,29,28,25,44,34
1500000US530330110021,530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",336,58,10,15,9,14,14,18,6,10,0,12,10,14,32,27,17,21,23,25,9,14,35,32,71,61,29,31,14,21,33,33,24,21
1500000US530330110022,530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",653,91,76,56,73,42,52,47,84,69,30,33,22,36,81,44,11,18,5,9,23,24,48,37,39,33,29,29,38,32,25,22,17,26
1500000US530330110023,530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",360,81,9,14,20,22,28,33,0,12,6,10,21,34,0,12,12,20,0,12,75,54,22,25,57,38,32,30,42,39,16,18,20,22
1500000US530330111011,530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",399,74,28,26,44,51,17,19,24,26,9,14,28,26,44,47,0,12,57,56,68,49,22,32,27,25,9,15,0,12,7,12,15,22
1500000US530330111012,530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",678,129,31,31,63,65,61,56,0,12,9,15,45,55,52,68,50,46,18,20,172,102,27,26,81,45,0,12,0,12,31,29,38,30
1500000US530330111013,530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",316,85,0,12,0,12,7,14,0,12,22,24,20,24,25,29,20,22,14,23,31,40,26,23,72,58,55,40,24,23,0,12,0,12
1500000US530330111014,530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",482,118,68,60,0,12,8,13,0,12,9,14,7,11,17,31,26,29,23,24,25,28,62,55,96,63,40,45,29,29,72,36,0,12
1500000US530330111021,530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",405,59,0,12,23,25,8,13,0,12,0,12,9,15,0,12,9,14,13,16,8,13,36,31,31,27,28,21,66,43,72,34,102,48
1500000US530330111022,530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",384,102,27,24,0,12,0,12,0,12,41,51,28,45,10,16,0,12,0,12,49,59,66,44,74,53,11,19,21,23,37,33,20,26
1500000US530330111023,530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",380,118,91,75,0,12,44,31,4,9,22,25,0,12,41,57,10,16,0,12,43,53,8,14,74,66,31,30,12,19,0,12,0,12
1500000US530330111024,530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",317,76,0,12,13,16,0,12,0,12,0,12,20,24,27,42,17,20,14,22,62,54,10,18,40,30,36,31,0,12,43,34,35,33
1500000US530330112001,530330112001,"Block Group 1, Census Tract 112, King County, Washington",428,105,152,91,41,32,0,12,0,12,5,9,54,57,29,20,0,12,0,12,46,38,30,26,33,33,32,29,6,11,0,12,0,12
1500000US530330112002,530330112002,"Block Group 2, Census Tract 112, King County, Washington",352,100,47,43,8,13,9,13,35,45,20,32,22,33,0,12,28,46,8,12,24,32,7,12,58,56,61,37,7,11,18,21,0,12
1500000US530330112003,530330112003,"Block Group 3, Census Tract 112, King County, Washington",633,128,30,41,63,79,73,62,23,37,74,66,48,52,23,29,27,32,9,14,91,78,75,43,47,46,22,28,0,12,21,23,7,14
1500000US530330113001,530330113001,"Block Group 1, Census Tract 113, King County, Washington",1217,169,53,42,99,80,177,108,37,35,77,49,161,118,128,85,0,12,43,66,97,96,29,33,105,65,64,33,13,22,22,25,112,62
1500000US530330113002,530330113002,"Block Group 2, Census Tract 113, King County, Washington",444,115,17,28,25,30,0,12,54,55,0,12,0,12,34,51,12,18,11,20,0,12,133,91,70,55,0,12,26,40,52,45,10,17
1500000US530330113003,530330113003,"Block Group 3, Census Tract 113, King County, Washington",379,129,0,12,0,12,0,12,16,24,14,23,0,12,0,12,13,20,14,22,54,54,78,79,79,73,67,49,32,42,12,18,0,12
1500000US530330113004,530330113004,"Block Group 4, Census Tract 113, King County, Washington",410,78,0,12,13,20,0,12,47,55,26,33,16,29,13,20,0,12,0,12,55,45,54,44,39,39,37,29,16,25,80,60,14,22
1500000US530330113005,530330113005,"Block Group 5, Census Tract 113, King County, Washington",562,132,12,20,72,78,0,12,0,12,42,34,0,12,64,70,11,19,12,19,42,64,27,32,119,85,42,47,76,79,29,31,14,24
1500000US530330114011,530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",588,97,94,57,5,9,37,57,2,4,21,22,3,7,39,39,65,51,9,14,41,39,85,47,60,35,79,37,28,21,0,12,20,22
1500000US530330114012,530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",587,100,25,23,9,15,5,8,34,35,61,61,19,22,27,24,57,50,41,52,23,21,76,40,78,56,82,52,25,27,20,22,5,9
1500000US530330114013,530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",566,80,17,19,12,17,35,30,0,12,11,16,16,17,8,13,34,32,23,23,44,38,106,59,82,56,85,48,42,35,40,27,11,13
1500000US530330114021,530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",653,90,30,26,19,27,48,52,17,19,41,30,46,47,34,29,38,48,43,41,68,55,75,41,77,48,32,23,52,34,8,14,25,20
1500000US530330114022,530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",600,108,55,47,0,12,62,50,44,43,10,17,19,21,34,43,36,41,25,23,51,54,71,39,79,40,62,39,41,28,0,12,11,16
1500000US530330114023,530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",740,93,196,70,0,12,65,60,28,25,38,40,8,13,9,13,20,21,22,24,51,47,72,37,48,30,131,70,26,22,17,21,9,14
1500000US530330115001,530330115001,"Block Group 1, Census Tract 115, King County, Washington",568,70,0,12,12,20,0,12,10,15,13,17,17,18,0,12,38,47,15,18,33,25,36,29,108,50,47,34,90,47,101,45,48,40
1500000US530330115002,530330115002,"Block Group 2, Census Tract 115, King County, Washington",661,81,0,12,12,19,0,12,12,17,0,12,28,24,24,23,30,28,77,53,77,53,43,32,94,45,61,34,103,69,58,33,42,31
1500000US530330115003,530330115003,"Block Group 3, Census Tract 115, King County, Washington",752,90,9,14,0,12,41,51,40,50,10,16,18,20,30,27,20,26,35,34,54,48,61,33,66,38,73,37,78,56,129,63,88,56
1500000US530330116001,530330116001,"Block Group 1, Census Tract 116, King County, Washington",693,113,19,30,0,12,35,55,59,56,0,12,21,36,0,12,20,32,0,12,43,41,38,45,131,104,32,30,61,50,114,68,120,88
1500000US530330116002,530330116002,"Block Group 2, Census Tract 116, King County, Washington",494,81,29,35,29,32,0,12,0,12,19,30,54,81,0,12,16,25,0,12,11,16,14,23,43,38,49,46,107,84,34,40,89,61
1500000US530330116003,530330116003,"Block Group 3, Census Tract 116, King County, Washington",588,80,0,12,18,29,0,12,0,12,0,12,0,12,16,25,40,37,0,12,48,30,56,41,74,65,138,69,27,31,52,44,119,50
1500000US530330116004,530330116004,"Block Group 4, Census Tract 116, King County, Washington",364,72,40,23,0,12,0,12,20,31,0,12,23,34,0,12,12,20,0,12,0,12,14,23,43,39,52,42,55,46,44,39,61,51
1500000US530330116005,530330116005,"Block Group 5, Census Tract 116, King County, Washington",421,88,0,12,0,12,0,12,0,12,43,49,0,12,0,12,0,12,15,25,67,54,20,34,32,37,42,43,66,47,44,46,92,63
1500000US530330116006,530330116006,"Block Group 6, Census Tract 116, King County, Washington",519,102,23,35,0,12,72,84,24,41,38,42,0,12,0,12,15,23,17,28,37,45,21,32,54,52,57,51,0,12,49,46,112,55
1500000US530330117001,530330117001,"Block Group 1, Census Tract 117, King County, Washington",465,113,56,51,86,78,13,21,28,44,62,65,9,15,21,28,35,32,0,12,11,18,0,12,58,59,6,12,61,58,19,23,0,12
1500000US530330117002,530330117002,"Block Group 2, Census Tract 117, King County, Washington",475,101,0,12,25,23,0,12,13,20,28,46,0,12,0,12,21,24,23,25,31,29,63,60,78,53,37,33,134,77,22,24,0,12
1500000US530330117003,530330117003,"Block Group 3, Census Tract 117, King County, Washington",508,97,0,12,11,18,7,11,8,13,6,10,36,48,45,57,0,12,0,12,69,53,0,12,66,46,60,35,0,12,161,86,39,40
1500000US530330117004,530330117004,"Block Group 4, Census Tract 117, King County, Washington",298,86,6,10,0,12,0,12,0,12,0,12,32,52,7,13,15,23,0,12,16,20,54,45,92,65,33,29,6,9,16,19,21,23
1500000US530330118001,530330118001,"Block Group 1, Census Tract 118, King County, Washington",292,84,47,44,13,21,0,12,0,12,0,12,19,31,0,12,15,23,0,12,0,12,16,24,49,46,33,38,72,78,12,19,16,25
1500000US530330118002,530330118002,"Block Group 2, Census Tract 118, King County, Washington",377,115,0,12,0,12,44,50,37,55,63,69,39,62,0,12,31,50,15,25,0,12,0,12,14,22,82,69,0,12,0,12,52,38
1500000US530330118003,530330118003,"Block Group 3, Census Tract 118, King County, Washington",379,109,21,32,0,12,16,28,0,12,0,12,0,12,0,12,0,12,43,69,22,31,76,84,89,71,67,49,18,29,13,25,14,24
1500000US530330118004,530330118004,"Block Group 4, Census Tract 118, King County, Washington",566,143,114,93,73,76,107,102,0,12,60,53,0,12,0,12,15,25,15,25,19,28,52,62,33,38,47,36,0,12,31,25,0,12
1500000US530330118005,530330118005,"Block Group 5, Census Tract 118, King County, Washington",547,123,39,42,0,12,0,12,14,23,19,30,38,61,0,12,59,65,0,12,102,71,35,33,101,87,64,76,18,30,58,66,0,12
1500000US530330118006,530330118006,"Block Group 6, Census Tract 118, King County, Washington",700,153,216,144,12,20,15,26,0,12,96,86,58,72,28,32,55,47,16,26,86,68,17,27,45,49,19,28,37,42,0,12,0,12
1500000US530330119001,530330119001,"Block Group 1, Census Tract 119, King County, Washington",678,143,15,25,0,12,11,19,0,12,0,12,0,12,14,23,0,12,47,48,0,12,118,112,99,59,156,94,32,37,128,114,58,43
1500000US530330119002,530330119002,"Block Group 2, Census Tract 119, King County, Washington",550,109,17,27,0,12,15,29,49,71,16,26,0,12,32,37,15,24,21,35,46,43,56,53,90,56,44,41,19,30,62,47,68,56
1500000US530330119003,530330119003,"Block Group 3, Census Tract 119, King County, Washington",453,128,79,71,0,12,0,12,12,19,0,12,0,12,29,47,12,21,0,12,65,32,28,47,55,49,122,82,0,12,16,24,35,54
1500000US530330119004,530330119004,"Block Group 4, Census Tract 119, King County, Washington",451,117,0,12,65,78,50,63,0,12,0,12,33,39,0,12,0,12,38,49,37,42,28,47,81,76,43,66,76,64,0,12,0,12
1500000US530330119005,530330119005,"Block Group 5, Census Tract 119, King County, Washington",467,109,40,64,0,12,0,12,20,34,12,19,65,81,15,24,13,21,0,12,0,12,54,42,46,45,87,72,35,37,48,44,32,43
1500000US530330120001,530330120001,"Block Group 1, Census Tract 120, King County, Washington",577,89,45,49,9,14,41,51,32,37,0,12,8,12,34,50,33,27,9,14,40,34,11,19,70,38,89,59,66,53,63,33,27,26
1500000US530330120002,530330120002,"Block Group 2, Census Tract 120, King County, Washington",416,71,0,12,0,12,7,13,0,12,10,14,0,12,0,12,45,30,9,14,28,26,67,54,55,37,57,36,39,32,73,43,26,25
1500000US530330120003,530330120003,"Block Group 3, Census Tract 120, King County, Washington",533,79,12,19,0,12,0,12,0,12,9,15,9,14,0,12,9,14,10,15,29,45,54,55,65,36,52,40,70,43,109,63,105,56
1500000US530330121001,530330121001,"Block Group 1, Census Tract 121, King County, Washington",477,65,0,12,0,12,4,7,8,12,7,11,24,26,0,12,12,19,0,12,24,22,42,28,36,30,67,42,27,26,79,39,147,58
1500000US530330121002,530330121002,"Block Group 2, Census Tract 121, King County, Washington",699,67,0,12,0,12,9,13,0,12,23,17,0,12,0,12,29,22,35,29,66,58,81,46,121,57,50,38,70,45,114,55,101,45
1500000US530330201001,530330201001,"Block Group 1, Census Tract 201, King County, Washington",518,51,28,21,10,15,19,20,18,19,19,19,30,27,9,16,10,15,0,12,46,29,40,32,70,38,78,39,39,26,60,28,42,26
1500000US530330201002,530330201002,"Block Group 2, Census Tract 201, King County, Washington",365,57,8,12,0,12,0,12,8,13,9,14,18,20,8,12,10,16,9,14,0,12,18,19,66,38,39,31,43,49,28,26,101,42
1500000US530330201003,530330201003,"Block Group 3, Census Tract 201, King County, Washington",396,58,0,12,0,12,0,12,0,12,10,15,10,16,0,12,28,25,0,12,9,15,49,32,26,23,58,52,55,37,67,33,84,38
1500000US530330202001,530330202001,"Block Group 1, Census Tract 202, King County, Washington",408,86,13,21,0,12,12,19,0,12,13,21,0,12,0,12,0,12,16,25,11,17,74,53,76,59,50,49,8,13,90,53,45,46
1500000US530330202002,530330202002,"Block Group 2, Census Tract 202, King County, Washington",500,97,64,83,10,16,0,12,45,36,9,15,10,16,18,16,48,42,19,30,74,56,20,24,34,29,16,27,40,36,47,45,46,46
1500000US530330202003,530330202003,"Block Group 3, Census Tract 202, King County, Washington",372,77,19,31,10,16,25,22,0,12,25,29,88,72,14,22,11,18,8,13,15,25,29,33,28,30,8,15,49,47,0,12,43,45
1500000US530330202004,530330202004,"Block Group 4, Census Tract 202, King County, Washington",398,93,39,62,0,12,0,12,0,12,0,12,15,22,0,12,0,12,0,12,30,36,31,36,107,57,104,60,0,12,15,24,57,48
1500000US530330202005,530330202005,"Block Group 5, Census Tract 202, King County, Washington",425,90,13,20,0,12,0,12,24,22,0,12,0,12,22,26,31,44,0,12,0,12,65,72,71,54,18,24,8,14,69,49,104,64
1500000US530330203001,530330203001,"Block Group 1, Census Tract 203, King County, Washington",702,95,61,52,0,12,10,18,32,35,38,46,33,38,28,31,38,45,0,12,52,51,159,116,161,80,61,43,17,26,12,20,0,12
1500000US530330203002,530330203002,"Block Group 2, Census Tract 203, King County, Washington",394,96,0,12,56,70,19,25,0,12,11,18,0,12,26,30,15,24,0,12,17,27,50,54,40,38,44,41,67,53,21,36,28,31
1500000US530330203003,530330203003,"Block Group 3, Census Tract 203, King County, Washington",354,97,0,12,0,12,15,24,0,12,0,12,44,57,0,12,0,12,0,12,32,35,25,31,56,45,126,82,14,22,42,33,0,12
1500000US530330203004,530330203004,"Block Group 4, Census Tract 203, King County, Washington",597,85,17,29,0,12,0,12,0,12,16,24,16,25,0,12,10,18,10,18,10,16,135,75,135,65,98,55,9,18,129,64,12,19
1500000US530330203005,530330203005,"Block Group 5, Census Tract 203, King County, Washington",1053,130,108,61,62,50,218,110,68,83,46,33,15,23,69,51,60,79,88,82,54,41,27,31,71,53,65,71,22,25,48,77,32,36
1500000US530330204011,530330204011,"Block Group 1, Census Tract 204.01, King County, Washington",816,77,26,29,58,62,10,18,38,51,12,19,19,22,20,23,61,39,100,57,74,48,137,78,52,32,83,52,64,34,46,36,16,20
1500000US530330204012,530330204012,"Block Group 2, Census Tract 204.01, King County, Washington",371,67,0,12,12,19,19,28,0,12,0,12,0,12,8,13,0,12,0,12,35,31,46,31,50,32,77,44,24,21,87,60,13,14
1500000US530330204013,530330204013,"Block Group 3, Census Tract 204.01, King County, Washington",253,42,0,12,10,15,18,19,0,12,0,12,0,12,0,12,17,18,0,12,33,27,31,26,74,37,15,17,23,27,32,26,0,12
1500000US530330204021,530330204021,"Block Group 1, Census Tract 204.02, King County, Washington",487,87,0,12,0,12,47,43,0,12,0,12,14,24,0,12,65,74,15,24,35,39,34,39,69,39,100,59,74,42,0,12,34,35
1500000US530330204022,530330204022,"Block Group 2, Census Tract 204.02, King County, Washington",408,76,0,12,17,26,17,26,0,12,54,83,0,12,0,12,0,12,0,12,0,12,34,41,43,32,121,65,28,32,41,38,53,42
1500000US530330204023,530330204023,"Block Group 3, Census Tract 204.02, King County, Washington",321,98,13,20,0,12,16,26,33,36,27,30,0,12,0,12,0,12,0,12,57,53,15,25,96,90,11,19,24,26,15,23,14,24
1500000US530330204024,530330204024,"Block Group 4, Census Tract 204.02, King County, Washington",376,64,12,20,0,12,0,12,14,24,0,12,13,21,19,31,0,12,0,12,0,12,15,23,59,48,23,21,49,37,130,75,42,42
1500000US530330204025,530330204025,"Block Group 5, Census Tract 204.02, King County, Washington",569,119,32,36,31,36,16,25,52,79,0,12,34,38,17,27,11,16,33,37,89,76,120,98,41,38,14,22,15,22,49,44,15,25
1500000US530330205001,530330205001,"Block Group 1, Census Tract 205, King County, Washington",814,131,110,98,36,40,49,38,17,28,32,38,10,16,0,12,36,40,53,81,54,43,62,46,95,90,98,69,62,63,58,50,42,39
1500000US530330205002,530330205002,"Block Group 2, Census Tract 205, King County, Washington",521,107,122,100,0,12,64,80,16,26,0,12,50,38,58,71,53,42,15,25,0,12,17,28,74,43,20,27,32,37,0,12,0,12
1500000US530330205003,530330205003,"Block Group 3, Census Tract 205, King County, Washington",415,86,14,23,0,12,0,12,17,26,15,24,18,29,16,26,0,12,34,38,53,85,32,38,44,36,29,34,87,84,37,41,19,29
1500000US530330205004,530330205004,"Block Group 4, Census Tract 205, King County, Washington",266,67,0,12,19,30,34,36,0,12,13,21,0,12,0,12,18,28,0,12,17,28,8,15,61,50,78,57,0,12,18,28,0,12
1500000US530330205005,530330205005,"Block Group 5, Census Tract 205, King County, Washington",465,103,0,12,17,27,0,12,18,30,17,27,0,12,14,23,16,26,0,12,95,92,68,68,99,92,43,41,14,22,50,44,14,23
1500000US530330205006,530330205006,"Block Group 6, Census Tract 205, King County, Washington",314,78,0,12,17,27,10,17,0,12,0,12,16,25,0,12,0,12,0,12,34,38,19,30,66,58,112,70,0,12,27,32,13,21
1500000US530330206001,530330206001,"Block Group 1, Census Tract 206, King County, Washington",323,51,10,17,19,28,0,12,0,12,6,10,0,12,9,16,0,12,7,12,28,29,0,12,46,35,56,37,56,31,15,20,71,48
1500000US530330206002,530330206002,"Block Group 2, Census Tract 206, King County, Washington",316,55,15,16,12,18,0,12,9,13,7,12,27,26,7,10,6,9,23,25,27,28,23,25,34,31,37,29,42,27,14,18,33,30
1500000US530330206003,530330206003,"Block Group 3, Census Tract 206, King County, Washington",325,47,46,55,0,12,0,12,9,13,0,12,0,12,0,12,16,18,29,34,14,21,25,21,8,14,97,47,44,32,37,31,0,12
1500000US530330206004,530330206004,"Block Group 4, Census Tract 206, King County, Washington",364,67,19,21,0,12,0,12,0,12,0,12,43,41,9,13,0,12,29,45,43,44,31,30,76,63,72,40,20,23,12,19,10,15
1500000US530330207001,530330207001,"Block Group 1, Census Tract 207, King County, Washington",466,71,21,23,26,25,40,30,0,12,19,20,20,21,0,12,7,11,10,15,52,35,48,44,50,31,96,55,49,50,16,18,12,18
1500000US530330207002,530330207002,"Block Group 2, Census Tract 207, King County, Washington",559,77,36,28,87,50,8,13,9,14,18,17,43,41,20,29,0,12,15,17,24,38,46,33,96,61,63,40,16,25,67,38,11,18
1500000US530330207003,530330207003,"Block Group 3, Census Tract 207, King County, Washington",481,87,32,51,0,12,32,49,13,21,9,15,0,12,14,22,8,14,50,50,19,21,66,41,52,37,33,26,43,32,87,46,23,25
1500000US530330208001,530330208001,"Block Group 1, Census Tract 208, King County, Washington",596,75,53,25,37,30,10,16,25,19,39,47,8,11,27,19,32,22,0,12,9,15,32,25,100,66,75,32,33,29,63,35,53,47
